Source,,,,,Bronze Layer,,,,,,Silver 1,,,,,,,,,,
Source System,File/Table Name,Source Field Name,Data Type,Data Length,Schema Name,Table Name,Field Name,Data Type,Data Length,Transformation Rules,Schema Name,Table Name,Proposed Table Name,Physical Field NM,Physical Field NM (Temp),Logical Field Name,Data Type,Data Length,Business Rule,SQL Command,Transformation Rule
RLS,LFLDEPN1,DCCOMM,,,BRZ_RLS,LFLDEPN1,DCCOMM,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,COMM_EXCLUDED_TOPUP_REG,ANSWER_49,COMM. EXCLUDED  TOP-UP REGULAR,,,,,
RLS,LFLDEPN1,DCLN,,,BRZ_RLS,LFLDEPN1,DCLN,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,LOAN_REPAID,ANSWER_4,LOAN'REPAID,,,,,
RLS,LFLDEPN1,DCLNI,,,BRZ_RLS,LFLDEPN1,DCLNI,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,LOAN_INT_REPAID,ANSWER_50,LOAN'INT'REPAID,,,,,
RLS,LFLDEPN1,DCDVD,,,BRZ_RLS,LFLDEPN1,DCDVD,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,DVD_SETTLED,ANSWER_5,DVD SETTLED,,,,,
RLS,LFLDEPN1,DCDVDI,,,BRZ_RLS,LFLDEPN1,DCDVDI,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,DVD_INT_SETTLED,ANSWER_5_AFI,DVD INT SETTLED,,,,,
RLS,LFLDEPN1,DCFPD,,,BRZ_RLS,LFLDEPN1,DCFPD,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,FUTURE_PREMI_DEP_SETTLED,ANSWER_6,FUTURE PREM DEP SETTLED,,,,,
RLS,LFLDEPN1,DCFPDI,,,BRZ_RLS,LFLDEPN1,DCFPDI,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,DEP_INT_SETTLED,ANSWER_7,DEP INT SETTLED,,,,,
RLS,LFLDEPN1,DCSDA1,,,BRZ_RLS,LFLDEPN1,DCSDA1,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_ACCT,ANSWER_8,SUNDRY A/C,,,,,
RLS,LFLDEPN1,DCSDC1,,,BRZ_RLS,LFLDEPN1,DCSDC1,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_ACCT_CCY,ANSWER_9,SUNDRY A/C CCY,,,,,
RLS,LFLDEPN1,DCRAT1,,,BRZ_RLS,LFLDEPN1,DCRAT1,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,EXCH_RATE,ANSWER_INDEX_10,EXCH RATE,,,,,
RLS,LFLDEPN1,DCSD1,,,BRZ_RLS,LFLDEPN1,DCSD1,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_AMT,ANSWER_INDEX_11,SUNDRY AMT,,,,,
RLS,LFLDEPN1,DCSDA2,,,BRZ_RLS,LFLDEPN1,DCSDA2,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_ACCT,ANSWER_INDEX_12,SUNDRY A/C,,,,,
RLS,LFLDEPN1,DCSDC2,,,BRZ_RLS,LFLDEPN1,DCSDC2,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_ACCT_CCY,ANSWER_INDEX_13,SUNDRY A/C CCY,,,,,
RLS,LFLDEPN1,DCRAT2,,,BRZ_RLS,LFLDEPN1,DCRAT2,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,EXCH_RATE,ANSWER_INDEX_14,EXCH RATE,,,,,
RLS,LFLDEPN1,DCSD2,,,BRZ_RLS,LFLDEPN1,DCSD2,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_AMT,ANSWER_INDEX_15,SUNDRY AMT,,,,,
RLS,LFLDEPN1,DCSDA3,,,BRZ_RLS,LFLDEPN1,DCSDA3,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_ACCT,ANSWER_INDEX_16,SUNDRY A/C,,,,,
RLS,LFLDEPN1,DCSDC3,,,BRZ_RLS,LFLDEPN1,DCSDC3,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_ACCT_CCY,ANSWER_INDEX_17,SUNDRY A/C CCY,,,,,
RLS,LFLDEPN1,DCRAT3,,,BRZ_RLS,LFLDEPN1,DCRAT3,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,EXCH_RATE,ANSWER_INDEX_18,EXCH RATE,,,,,
RLS,LFLDEPN1,DCSD3,,,BRZ_RLS,LFLDEPN1,DCSD3,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_AMT,ANSWER_INDEX_19,SUNDRY AMT,,,,,
RLS,LFLDEPN1,DCSDA4,,,BRZ_RLS,LFLDEPN1,DCSDA4,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_ACCT,ANSWER_INDEX_1,SUNDRY A/C,,,,,
RLS,LFLDEPN1,DCSDC4,,,BRZ_RLS,LFLDEPN1,DCSDC4,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_ACCT_CCY,ANSWER_INDEX_20,SUNDRY A/C CCY,,,,,
RLS,LFLDEPN1,DCRAT4,,,BRZ_RLS,LFLDEPN1,DCRAT4,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,EXCH_RATE,ANSWER_INDEX_2,EXCH RATE,,,,,
RLS,LFLDEPN1,DCSD4,,,BRZ_RLS,LFLDEPN1,DCSD4,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_AMT,ANSWER_INDEX_3,SUNDRY AMT,,,,,
RLS,LFLDEPN1,DCSDA5,,,BRZ_RLS,LFLDEPN1,DCSDA5,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_ACCT,ANSWER_INDEX_4,SUNDRY A/C,,,,,
RLS,LFLDEPN1,DCSDC5,,,BRZ_RLS,LFLDEPN1,DCSDC5,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_ACCT_CCY,ANSWER_INDEX_5,SUNDRY A/C CCY,,,,,
RLS,LFLDEPN1,DCRAT5,,,BRZ_RLS,LFLDEPN1,DCRAT5,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,EXCH_RATE,ANSWER_INDEX_6,EXCH RATE,,,,,
RLS,LFLDEPN1,DCSD5,,,BRZ_RLS,LFLDEPN1,DCSD5,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SUNDRY_AMT,ANSWER_INDEX_7,SUNDRY AMT,,,,,
RLS,LFLDEPN1,DCPLAN,,,BRZ_RLS,LFLDEPN1,DCPLAN,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,PLAN_CD,ANSWER_INDEX_8,PLAN CODE,,,,,
RLS,LFLDEPN1,DCPLNN,,,BRZ_RLS,LFLDEPN1,DCPLNN,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,NUMERIC_CD,ANSWER_INDEX_9,NUMERIC CODE,,,,,
RLS,LFLDEPN1,DCTRMP,,,BRZ_RLS,LFLDEPN1,DCTRMP,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,TOT_REG_TOPUP_PREMI,ANSWER_REPORT_10,TOTAL REG. TOP- UP PREMIUM,,,,,
RLS,LFLDEPN1,DCTRMC,,,BRZ_RLS,LFLDEPN1,DCTRMC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,TOT_REG_TOPUP_COMM,ANSWER_REPORT_1,TOTAL REG. TOP- UP COMM.,,,,,
RLS,LFLDEPN1,DCILSP,,,BRZ_RLS,LFLDEPN1,DCILSP,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,INIT_LUMP_SUM_PREMI,ANSWER_REPORT_2,INITIAL LUMP SUM PREMIUM,,,,,
RLS,LFLDEPN1,DCTLSP,,,BRZ_RLS,LFLDEPN1,DCTLSP,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,LUMP_SUM_PREMI_AMT,ANSWER_REPORT_3,LUMP SUM PREMIUM,,,,,
RLS,LFLDEPN1,DCILSC,,,BRZ_RLS,LFLDEPN1,DCILSC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,INIT_LUMP_SUM_PREMI_COMM,ANSWER_REPORT_4,INITIAL LUMP SUM PREMIUM COMMISSION,,,,,
RLS,LFLDEPN1,DCTLSC,,,BRZ_RLS,LFLDEPN1,DCTLSC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,LUMP_SUM_PREMI_COMM,ANSWER_REPORT_5,LUMP SUM PREMIUM COMMISSION,,,,,
RLS,LFLDEPN1,DCSEQ2,,,BRZ_RLS,LFLDEPN1,DCSEQ2,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,BREAK_DOWN_SEQUENCE_NO,ANSWER_REPORT_6,BREAK DOWN SEQUENCE NO,,,,,
RLS,LFLDEPN1,DCXCLC,,,BRZ_RLS,LFLDEPN1,DCXCLC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,LARGE_CASE_BONUS,ANSWER_REPORT_7,LARGE CASE BONUS,,,,,
RLS,LFLDEPN1,DCXCAM,,,BRZ_RLS,LFLDEPN1,DCXCAM,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,ANNUAL_MODE_BONUS,ANSWER_REPORT_8,ANNUAL MODE BONUS,,,,,
RLS,LFLDEPN1,DCRAL,,,BRZ_RLS,LFLDEPN1,DCRAL,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,RETAINED_COMM,ANSWER_REPORT_9,RETAINED COMMISION,,,,,
RLS,LFLDEPN1,DCMEXTR,,,BRZ_RLS,LFLDEPN1,DCMEXTR,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,10_EXTRA_COMM_PCT,BOTTOM_6,10% EXTRA COMMISION,,,,,
RLS,LFLDEPN1,DCMBNS,,,BRZ_RLS,LFLDEPN1,DCMBNS,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,MODAL_BONUS_AMT,EMAIL_SMS_LOG,MODAL BONUS AMOUNT,,,,,
RLS,LFLDEPN1,DCRSOUR,,,BRZ_RLS,LFLDEPN1,DCRSOUR,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,SOURCE_CD,LAST_ACTIVITY_DT,SOURCE CODE,,,,,
RLS,LFLDEPN1,DCCSPL,,,BRZ_RLS,LFLDEPN1,DCCSPL,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,COMM_SPLIT_PCT,NEGATIVE_ANSWER,COMMISSION SPLIT %,,,,,
RLS,LFLDEPN1,DCPFX,,,BRZ_RLS,LFLDEPN1,DCPFX,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,PREMI_FOR_COM_GEN,IS_NEGATIVE,PREM-FOR-COM-GEN (EXCLUDE REG TOP-UP),,,,,
RLS,LFLDEPN1,DCPFT,,,BRZ_RLS,LFLDEPN1,DCPFT,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,PREMI_FOR_COM_GEN,NEGATIVE_QUESTION,PREM-FOR-COM-GEN (TOTAL REG TOP-UP),,,,,
RLS,LFLDEPN1,DCPIL,,,BRZ_RLS,LFLDEPN1,DCPIL,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,PREMI_FOR_COM_GEN,NEGATIVE_RESULT,PREM-FOR-COM-GEN (TOTAL INITIAL LUMP SUM),,,,,
RLS,LFLDEPN1,DCPFL,,,BRZ_RLS,LFLDEPN1,DCPFL,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,PREMI_FOR_COM_GEN,NETRAL_6,PREM-FOR-COM-GEN (TOTAL LUMP SUM),,,,,
RLS,LFLDEPN1,DCNAVD,,,BRZ_RLS,LFLDEPN1,DCNAVD,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,NAV_DT,PARTICIPANT,NAV DATE,,,,,
RLS,LFLDEPN1,DCBKDTF,,,BRZ_RLS,LFLDEPN1,DCBKDTF,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,BACK_FLAG_DT,QUESTION_10,BACK DATE FLAG,,,,,
RLS,LFLDEPN1,DCPRD,,,BRZ_RLS,LFLDEPN1,DCPRD,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,REFUND_DT,QUESTION_11,REFUND DATE,,,,,
RLS,LFLDEPN1,DCLRPC,,,BRZ_RLS,LFLDEPN1,DCLRPC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,COLL_LEVY_REG_PREMI_IN_POLICY_CCY,QUESTION_12,COLL. LEVY ON REG PREM IN POL CCY,,,,,
RLS,LFLDEPN1,DCLRLC,,,BRZ_RLS,LFLDEPN1,DCLRLC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,COLL_LEVY_REG_PREMI_IN_LCL_CCY,QUESTION_13,COLL. LEVY ON REG PREM IN LCL CCY,,,,,
RLS,LFLDEPN1,DCLTPC,,,BRZ_RLS,LFLDEPN1,DCLTPC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,COLL_LEVY_TOPUP_IN_POLICY_CCY,QUESTION_14,COLL. LEVY ON T/U IN POL CCY,,,,,
RLS,LFLDEPN1,DCLTLC,,,BRZ_RLS,LFLDEPN1,DCLTLC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,COLL_LEVY_TOPUP_IN_LCL_CCY,QUESTION_15,COLL. LEVY ON T/U IN LCL CCY,,,,,
RLS,LFLDEPN1,DCLIPC,,,BRZ_RLS,LFLDEPN1,DCLIPC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,COLL_LEVY_INIT_LUMP_SUM_IN_POLICY_CCY,QUESTION_16,COLL. LEVY ON INIT LUMP SUM IN POL CCY,,,,,
RLS,LFLDEPN1,DCLILC,,,BRZ_RLS,LFLDEPN1,DCLILC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,COLL_LEVY_INIT_LUMP_SUM_IN_LCL_CCY,QUESTION_17,COLL. LEVY ON INIT LUMP SUM IN LCL CCY,,,,,
RLS,LFLDEPN1,DCLLPC,,,BRZ_RLS,LFLDEPN1,DCLLPC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,COLL_LEVY_LUMP_SUM_IN_POLICY_CCY,QUESTION_18,COLL. LEVY ON LUMP SUM IN POL CCY,,,,,
RLS,LFLDEPN1,DCLLLC,,,BRZ_RLS,LFLDEPN1,DCLLLC,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,COLL_LEVY_LUMP_SUM_IN_LCL_CCY,QUESTION_19,COLL. LEVY ON LUMP SUM IN LCL CCY,,,,,
RLS,LFLDEPN1,DCLRPCS,,,BRZ_RLS,LFLDEPN1,DCLRPCS,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,CALC_LEVY_REG_PREMI_IN_POLICY_CCY,QUESTION_1,CALC. LEVY ON REG. PREM IN POL CCY,,,,,
RLS,LFLDEPN1,DCLRLCS,,,BRZ_RLS,LFLDEPN1,DCLRLCS,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,CALC_LEVY_REG_PREMI_IN_LCL_CCY,QUESTION_20,CALC. LEVY ON REG. PREM IN LCL CCY,,,,,
RLS,LFLDEPN1,DCLTPCS,,,BRZ_RLS,LFLDEPN1,DCLTPCS,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,CALC_LEVY_TOPUP_IN_POLICY_CCY,QUESTION_2,CALC. LEVY ON T/U IN POL CCY,,,,,
RLS,LFLDEPN1,DCLTLCS,,,BRZ_RLS,LFLDEPN1,DCLTLCS,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,CALC_LEVY_TOPUP_IN_LCL_CCY,QUESTION_3,CALC. LEVY ON T/U IN LCL CCY,,,,,
RLS,LFLDEPN1,DCLIPCS,,,BRZ_RLS,LFLDEPN1,DCLIPCS,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,CALC_LEVY_INIT_LUMP_SUM_IN_POLICY_CCY,QUESTION_4,CALC. LEVY ON INIT LUMP SUM IN POL CCY,,,,,
RLS,LFLDEPN1,DCLILCS,,,BRZ_RLS,LFLDEPN1,DCLILCS,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,CALC_LEVY_INIT_LUMP_SUM_IN_LCL_CCY,QUESTION_5,CALC. LEVY ON INIT LUMP SUM IN LCL CCY,,,,,
RLS,LFLDEPN1,DCLLPCS,,,BRZ_RLS,LFLDEPN1,DCLLPCS,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,CALC_LEVY_LUMP_SUM_IN_POLICY_CCY,QUESTION_6,CALC. LEVY ON LUMP SUM IN POL CCY,,,,,
RLS,LFLDEPN1,DCLLLCS,,,BRZ_RLS,LFLDEPN1,DCLLLCS,,,Direct,SLV_RLS,RLS_LFLDEPN1,DEPOSIT_NB_BY_COMPANY,CALC_LEVY_LUMP_SUM_IN_LCL_CCY,QUESTION_7,CALC. LEVY ON LUMP SUM IN LCL CCY,,,,,
RLS,RFPAGTUC,PNO,,,BRZ_RLS,RFPAGTUC,PNO,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,,QUESTION_8,,,,,,
RLS,RFPAGTUC,PCCY,,,BRZ_RLS,RFPAGTUC,PCCY,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,,QUESTION_9,,,,,,
RLS,RFPAGTUC,AUUNT,,,BRZ_RLS,RFPAGTUC,AUUNT,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,UNIT_CD,QUESTION_ID_10,UNIT CODE,,,,,
RLS,RFPAGTUC,AULVL,,,BRZ_RLS,RFPAGTUC,AULVL,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,SOURCE_CD,QUESTION_ID_11,SOURCE CODE,,,,,
RLS,RFPAGTUC,AUAGC,,,BRZ_RLS,RFPAGTUC,AUAGC,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,AGENT_CD,QUESTION_ID_12,AGENT CODE,,,,,
RLS,RFPAGTUC,AUDOS,,,BRZ_RLS,RFPAGTUC,AUDOS,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,SUBMIT_DT,QUESTION_ID_13,DATE SUBMITTED,,,,,
RLS,RFPAGTUC,AUTT,,,BRZ_RLS,RFPAGTUC,AUTT,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,TRAN_TYPE,QUESTION_ID_14,TRANS TYPE,,,,,
RLS,RFPAGTUC,AUBRT,,,BRZ_RLS,RFPAGTUC,AUBRT,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,RECORD_TYPE,QUESTION_ID_15,RECORD TYPE (BASIC),,,,,
RLS,RFPAGTUC,AURT,,,BRZ_RLS,RFPAGTUC,AURT,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,RECORD_TYPE,QUESTION_ID_16,RECORD TYPE (BASIC/RIDER),,,,,
RLS,RFPAGTUC,AUFY,,,BRZ_RLS,RFPAGTUC,AUFY,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,FY_CD,QUESTION_ID_17,FY CODE (BASIC),,,,,
RLS,RFPAGTUC,AUBRFY,,,BRZ_RLS,RFPAGTUC,AUBRFY,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,FY_CD,QUESTION_ID_18,FY CODE (BASIC/RIDER),,,,,
RLS,RFPAGTUC,AUDFY,,,BRZ_RLS,RFPAGTUC,AUDFY,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,FY_CD,QUESTION_ID_19,FY CODE (DEPENDENT),,,,,
RLS,RFPAGTUC,AUPT,,,BRZ_RLS,RFPAGTUC,AUPT,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,PREMI_TYPE,QUESTION_ID_1,PREMIUM TYPE,,,,,
RLS,RFPAGTUC,AUFYP,,,BRZ_RLS,RFPAGTUC,AUFYP,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,FY_PREMI,QUESTION_ID_20,FY PREMIUM,,,,,
RLS,RFPAGTUC,AURC,,,BRZ_RLS,RFPAGTUC,AURC,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,RECORD_CNT,QUESTION_ID_21,RECORD COUNT,,,,,
RLS,RFPAGTUC,AUDOI,,,BRZ_RLS,RFPAGTUC,AUDOI,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,ISSUE_DT,QUESTION_ID_22,ISSUE DATE,,,,,
RLS,RFPAGTUC,AUPEFF,,,BRZ_RLS,RFPAGTUC,AUPEFF,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,POLICY_EFF_DT,QUESTION_ID_23,POLICY EFFECTIVE DATE,,,,,
RLS,RFPAGTUC,AUBREFF,,,BRZ_RLS,RFPAGTUC,AUBREFF,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,EFF_DT_BASIC,QUESTION_ID_24,EFFECTIVE DATE (BASIC/RIDER),,,,,
RLS,RFPAGTUC,AUDEFF,,,BRZ_RLS,RFPAGTUC,AUDEFF,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,EFF_DT_DEPENDENT,QUESTION_ID_25,EFFECTIVE DATE (DEPENDENT),,,,,
RLS,RFPAGTUC,AUCEXP,,,BRZ_RLS,RFPAGTUC,AUCEXP,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,COOLING_OFF_EXPIRY_DT,QUESTION_ID_26,COOLING OFF EXPIRY DATE,,,,,
RLS,RFPAGTUC,AUZFLG,,,BRZ_RLS,RFPAGTUC,AUZFLG,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,IS_2ND_CUTOFF_PROCESSING,QUESTION_ID_27,2ND CUTOFF PROCESSING FLAG,boolean,,,,
RLS,RFPAGTUC,AUBCGP,,,BRZ_RLS,RFPAGTUC,AUBCGP,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,BEFORE_CHANGE_ANNUALIZED_PREMI,QUESTION_ID_28,BEFORE CHANGE ANNUALIZED PREMIUM (BASIC/RIDER),,,,,
RLS,RFPAGTUC,AUBCGR,,,BRZ_RLS,RFPAGTUC,AUBCGR,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,BEFORE_CHANGE_ANNUALIZED_PREMI,QUESTION_ID_29,BEFORE CHANGE ANNUALIZED PREMIUM (REG TP),,,,,
RLS,RFPAGTUC,AUACGP,,,BRZ_RLS,RFPAGTUC,AUACGP,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,AFTER_CHANGE_ANNUALIZED_PREMI,QUESTION_ID_2,AFTER CHANGE ANNUALIZED PREMIUM (BASIC/RIDER),,,,,
RLS,RFPAGTUC,AUACGR,,,BRZ_RLS,RFPAGTUC,AUACGR,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,AFTER_CHANGE_ANNUALIZED_PREMI,QUESTION_ID_30,AFTER CHANGE ANNUALIZED PREMIUM (REG TP),,,,,
RLS,RFPAGTUC,AUPUNT,,,BRZ_RLS,RFPAGTUC,AUPUNT,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,PRODUCING_AGENT_UNIT_CD,QUESTION_ID_31,PRODUCING AGENT UNIT CODE,,,,,
RLS,RFPAGTUC,AUPLVL,,,BRZ_RLS,RFPAGTUC,AUPLVL,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,PRODUCING_AGENT_LEVEL_CD,QUESTION_ID_32,PRODUCING AGENT LEVEL CODE,,,,,
RLS,RFPAGTUC,AUPAGC,,,BRZ_RLS,RFPAGTUC,AUPAGC,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,PRODUCING_AGENT_CD,QUESTION_ID_33,PRODUCING AGENT CODE,,,,,
RLS,RFPAGTUC,AUPLAN,,,BRZ_RLS,RFPAGTUC,AUPLAN,,,Direct,SLV_RLS,RFPAGTUCB_NEW,AGENT_PRODUCTION_UPDATE_DAILY_CLAIM,BASIC_PLAN_CD,QUESTION_ID_34,BASIC PLAN CODE,,,,,
